firm_id,year,revenue,employees,treated,post
88,2012,17.3548,33,0,0
88,2013,18.0988,36,0,0
88,2014,22.1079,42,0,0
88,2015,15.6142,26,0,1
88,2016,16.8711,47,0,1
88,2017,14.4186,41,0,1
88,2018,14.6897,19,0,1
88,2019,18.6015,30,0,1
89,2010,27.4854,59,1,0
89,2011,68.1550,93,1,0
89,2012,54.7258,40,1,0
89,2013,64.7756,54,1,0
89,2014,61.8682,135,1,0
89,2015,47.6963,102,1,1
89,2016,49.8880,106,1,1
89,2017,44.3983,128,1,1
89,2018,87.2110,54,1,1
89,2019,55.2177,82,1,1
90,2010,45.1692,71,0,0
90,2011,21.9998,26,0,0
90,2012,34.4329,59,0,0
90,2013,21.0853,75,0,0
90,2014,35.1101,71,0,0
90,2015,41.1752,49,0,1
90,2016,38.9011,51,0,1
90,2017,30.3528,27,0,1
90,2018,29.1533,68,0,1
90,2019,28.8756,56,0,1
91,2010,81.6800,82,0,0
91,2011,49.9911,93,0,0
91,2012,75.6435,81,0,0
91,2013,64.4113,140,0,0
91,2014,87.0123,96,0,0
91,2015,104.6339,106,0,1
91,2016,67.9454,96,0,1
91,2017,125.8042,85,0,1
91,2018,114.8472,129,0,1
91,2019,60.4868,123,0,1
92,2010,12.4261,24,1,0
92,2011,19.9461,24,1,0
92,2012,9.7606,32,1,0
92,2013,22.8810,29,1,0
92,2014,12.5111,18,1,0
92,2015,11.6468,43,1,1
92,2016,18.6525,25,1,1
92,2017,12.1965,31,1,1
92,2018,16.9607,34,1,1
92,2019,13.5125,42,1,1
93,2010,22.3442,35,0,0
93,2011,13.4213,37,0,0
93,2012,12.6012,40,0,0
93,2013,28.2901,31,0,0
93,2014,39.2136,35,0,0
93,2015,21.3624,36,0,1
93,2016,22.9154,66,0,1
93,2017,27.8051,34,0,1
93,2018,20.0637,32,0,1
93,2019,21.3533,43,0,1
94,2010,16.5460,31,1,0
94,2011,21.9419,39,1,0
94,2012,24.1594,36,1,0
94,2013,17.6714,29,1,0
94,2014,23.4624,53,1,0
94,2015,26.9313,52,1,1
94,2016,24.7616,55,1,1
94,2017,24.2992,68,1,1
94,2018,34.4750,69,1,1
94,2019,42.2808,55,1,1
95,2010,18.9650,32,0,0
95,2011,20.9640,26,0,0
95,2012,12.0524,33,0,0
95,2013,18.7847,64,0,0
95,2014,21.1050,32,0,0
95,2015,24.2087,49,0,1
95,2016,12.0802,37,0,1
95,2017,19.3081,49,0,1
95,2018,22.6488,40,0,1
95,2019,22.7933,38,0,1
96,2010,22.5102,30,0,0
96,2011,27.0676,38,0,0
96,2012,23.0661,54,0,0
96,2013,16.5010,34,0,0
96,2014,25.4495,41,0,0
96,2015,31.1167,70,0,1
96,2016,24.1528,41,0,1
96,2017,25.3041,52,0,1
96,2018,20.3120,48,0,1
96,2019,25.1981,74,0,1
97,2010,16.1475,23,0,0
97,2011,18.3549,33,0,0
97,2012,23.0394,18,0,0
97,2013,20.6141,34,0,0
97,2014,11.3771,29,0,0
97,2015,22.6484,37,0,1
97,2016,10.0791,58,0,1
97,2017,27.7452,24,0,1
97,2018,19.5312,40,0,1
97,2019,27.2469,42,0,1
98,2010,55.5808,61,0,0
98,2011,26.2036,76,0,0
98,2012,41.2098,105,0,0
98,2013,49.9953,52,0,0
98,2014,48.0822,76,0,0
98,2015,53.0230,75,0,1
98,2016,41.5611,74,0,1
98,2017,38.0344,82,0,1
98,2018,59.5111,52,0,1
98,2019,24.0310,76,0,1
99,2010,37.9863,46,0,0
99,2011,29.0578,89,0,0
99,2012,46.0731,52,0,0
99,2013,50.4533,78,0,0
99,2014,32.5237,33,0,0
99,2015,22.5538,98,0,1
99,2016,52.2005,82,0,1
99,2017,32.9025,120,0,1
99,2018,71.0277,47,0,1
99,2019,65.9270,86,0,1
100,2010,18.0824,52,0,0
100,2011,12.4747,24,0,0
100,2012,14.3340,44,0,0
100,2013,27.2104,29,0,0
100,2014,26.4130,47,0,0
100,2015,15.1946,32,0,1
100,2016,22.9434,35,0,1
100,2017,15.2986,28,0,1
100,2018,22.5053,52,0,1
100,2019,38.0106,45,0,1
101,2010,46.5279,102,0,0
101,2011,43.2944,155,0,0
101,2012,37.4979,98,0,0
101,2013,36.6787,104,0,0
101,2014,71.9008,92,0,0
101,2015,32.6160,80,0,1
101,2016,123.8099,125,0,1
101,2017,36.4134,63,0,1
101,2018,36.5970,76,0,1
101,2019,31.0413,65,0,1
102,2010,21.9449,42,1,0
102,2011,14.3510,29,1,0
102,2012,13.4707,54,1,0
102,2013,39.6257,60,1,0
102,2014,23.6429,57,1,0
102,2015,24.6274,40,1,1
102,2016,19.7299,58,1,1
102,2017,35.4402,43,1,1
102,2018,39.9045,49,1,1
102,2019,13.4796,107,1,1
103,2010,28.4799,37,1,0
103,2011,18.9121,43,1,0
103,2012,49.8440,70,1,0
103,2013,29.9164,55,1,0
103,2014,26.1219,52,1,0
103,2015,25.2715,51,1,1
103,2016,35.5100,64,1,1
103,2017,57.5219,77,1,1
103,2018,40.0201,33,1,1
103,2019,38.2481,108,1,1
104,2010,35.1525,57,0,0
104,2011,49.3201,69,0,0
104,2012,39.3563,98,0,0
104,2013,56.0347,105,0,0
104,2014,62.3737,116,0,0
104,2015,45.3474,122,0,1
104,2016,54.0498,144,0,1
104,2017,49.1199,69,0,1
104,2018,53.8123,88,0,1
104,2019,35.7696,95,0,1
105,2010,47.4190,111,1,0
105,2011,69.9276,89,1,0
105,2012,37.8046,61,1,0
105,2013,117.6212,178,1,0
105,2014,49.1040,174,1,0
105,2015,139.1932,140,1,1
105,2016,42.7056,152,1,1
105,2017,111.3105,182,1,1
105,2018,65.3205,122,1,1
105,2019,75.6333,207,1,1
106,2010,51.9077,59,0,0
106,2011,60.1229,42,0,0
106,2012,27.8687,51,0,0
106,2013,48.9422,54,0,0
106,2014,29.3487,52,0,0
106,2015,31.2905,77,0,1
106,2016,29.1044,68,0,1
106,2017,48.2017,54,0,1
106,2018,20.6173,71,0,1
106,2019,44.9281,80,0,1
107,2010,40.5322,47,0,0
107,2011,25.8420,38,0,0
107,2012,21.9718,62,0,0
107,2013,16.0700,35,0,0
107,2014,39.4375,57,0,0
107,2015,19.7095,52,0,1
107,2016,31.6176,76,0,1
107,2017,42.8445,96,0,1
107,2018,25.7673,44,0,1
107,2019,41.3997,69,0,1
108,2010,15.4726,33,1,0
108,2011,12.2888,33,1,0
108,2012,19.5640,48,1,0
108,2013,18.4110,47,1,0
108,2014,18.3241,32,1,0
108,2015,22.7041,30,1,1
108,2016,24.4810,53,1,1
108,2017,29.0517,48,1,1
108,2018,20.8148,52,1,1
108,2019,39.1803,45,1,1
109,2010,27.4160,54,0,0
109,2011,23.7752,30,0,0
109,2012,33.0646,77,0,0
109,2013,18.6413,47,0,0
109,2014,22.0302,43,0,0
109,2015,25.5371,88,0,1
109,2016,35.0221,42,0,1
109,2017,56.9961,80,0,1
109,2018,34.2724,74,0,1
109,2019,29.0357,42,0,1
110,2010,64.2962,51,0,0
110,2011,65.1500,57,0,0
110,2012,33.7917,125,0,0
110,2013,35.1300,55,0,0
110,2014,36.7505,58,0,0
110,2015,50.9312,36,0,1
110,2016,35.2239,132,0,1
110,2017,46.7182,68,0,1
110,2018,39.1176,41,0,1
110,2019,43.1468,64,0,1
111,2010,72.2485,82,0,0
111,2011,33.8004,97,0,0
111,2012,29.6083,60,0,0
111,2013,48.4535,94,0,0
111,2014,31.9283,33,0,0
111,2015,61.2486,58,0,1
111,2016,28.7151,95,0,1
111,2017,41.9743,124,0,1
111,2018,80.4716,72,0,1
111,2019,39.9706,138,0,1
112,2010,22.8972,73,0,0
112,2011,37.7314,31,0,0
112,2012,18.4652,47,0,0
112,2013,44.5647,68,0,0
112,2014,28.3436,101,0,0
112,2015,32.0807,38,0,1
112,2016,46.3915,66,0,1
112,2017,25.5994,63,0,1
112,2018,28.1845,57,0,1
112,2019,40.1171,65,0,1
113,2010,55.4414,84,0,0
113,2011,56.2045,92,0,0
113,2012,68.5195,157,0,0
113,2013,53.1661,74,0,0
113,2014,56.6148,145,0,0
113,2015,76.5623,80,0,1
113,2016,68.2817,157,0,1
113,2017,89.8503,97,0,1
113,2018,94.0168,246,0,1
113,2019,83.5592,193,0,1
114,2010,106.9494,121,1,0
114,2011,91.1131,142,1,0
114,2012,105.9013,97,1,0
114,2013,108.4333,92,1,0
114,2014,128.6549,172,1,0
114,2015,164.2667,157,1,1
114,2016,78.9657,196,1,1
114,2017,125.4399,90,1,1
114,2018,119.8417,135,1,1
114,2019,92.5167,144,1,1
115,2010,59.3932,138,0,0
115,2011,30.5697,60,0,0
115,2012,137.9223,79,0,0
115,2013,45.1300,93,0,0
115,2014,91.7416,59,0,0
115,2015,74.0328,121,0,1
115,2016,68.8283,78,0,1
115,2017,76.9369,91,0,1
115,2018,57.6374,110,0,1
115,2019,33.1041,113,0,1
116,2010,25.0803,49,1,0
116,2011,25.8471,30,1,0
116,2012,22.8950,37,1,0
116,2013,32.2069,59,1,0
116,2014,26.8321,62,1,0
116,2015,36.5302,43,1,1
116,2016,27.2770,45,1,1
116,2017,36.6559,67,1,1
116,2018,29.4593,49,1,1
116,2019,22.4489,57,1,1
117,2010,51.7935,88,1,0
117,2011,36.4213,90,1,0
117,2012,54.9507,99,1,0
117,2013,58.1417,54,1,0
117,2014,76.1647,81,1,0
117,2015,76.4282,120,1,1
117,2016,55.0015,77,1,1
117,2017,50.4923,67,1,1
117,2018,68.7286,100,1,1
117,2019,62.4054,65,1,1
118,2010,35.1786,38,1,0
118,2011,51.2471,97,1,0
118,2012,31.8369,63,1,0
118,2013,30.2344,63,1,0
118,2014,37.7516,68,1,0
118,2015,37.6658,123,1,1
118,2016,30.0128,59,1,1
118,2017,53.9898,87,1,1
118,2018,45.1800,120,1,1
118,2019,38.5464,116,1,1
119,2010,28.6397,38,0,0
119,2011,15.1391,31,0,0
119,2012,21.8386,26,0,0
119,2013,17.6601,59,0,0
119,2014,38.6149,41,0,0
119,2015,21.4852,41,0,1
119,2016,29.4049,43,0,1
119,2017,11.9733,37,0,1
119,2018,17.0958,47,0,1
119,2019,27.2562,53,0,1
120,2010,40.1797,87,1,0
120,2011,46.8048,90,1,0
120,2012,52.3565,73,1,0
120,2013,59.3885,66,1,0
120,2014,44.5567,78,1,0
120,2015,44.8898,106,1,1
120,2016,45.7956,124,1,1
120,2017,94.2638,103,1,1
120,2018,41.7905,124,1,1
120,2019,46.7881,118,1,1
121,2010,70.3101,80,0,0
121,2011,83.4987,79,0,0
121,2012,65.3881,99,0,0
121,2013,60.1537,74,0,0
121,2014,38.5851,104,0,0
121,2015,69.3372,98,0,1
121,2016,65.5386,77,0,1
121,2017,62.8912,126,0,1
121,2018,66.5612,67,0,1
121,2019,46.2601,104,0,1
122,2010,19.4335,24,1,0
122,2011,13.9883,20,1,0
122,2012,10.0122,50,1,0
122,2013,11.7083,32,1,0
122,2014,19.5368,33,1,0
122,2015,24.6800,37,1,1
122,2016,26.7136,41,1,1
122,2017,47.8821,41,1,1
122,2018,15.7282,45,1,1
122,2019,10.4858,39,1,1
123,2010,30.5743,67,0,0
123,2011,47.2061,51,0,0
123,2012,25.1228,58,0,0
123,2013,30.3389,89,0,0
123,2014,39.1017,42,0,0
123,2015,30.6465,55,0,1
123,2016,26.5049,52,0,1
123,2017,43.8042,43,0,1
123,2018,28.0577,100,0,1
123,2019,19.8951,47,0,1
124,2010,31.3149,50,0,0
124,2011,14.9563,56,0,0
124,2012,22.6802,56,0,0
124,2013,14.1131,40,0,0
124,2014,41.8476,107,0,0
124,2015,23.3905,103,0,1
124,2016,21.8007,47,0,1
124,2017,28.3315,63,0,1
124,2018,42.4831,35,0,1
124,2019,29.4334,50,0,1
125,2010,14.8096,24,0,0
125,2011,25.7193,67,0,0
125,2012,25.4917,64,0,0
125,2013,23.4528,47,0,0
125,2014,26.3335,52,0,0
125,2015,28.3006,41,0,1
125,2016,37.9277,79,0,1
125,2017,22.6778,55,0,1
125,2018,15.9389,78,0,1
125,2019,33.2701,49,0,1
126,2010,47.6244,76,0,0
126,2011,31.6492,122,0,0
126,2012,37.0392,62,0,0
126,2013,81.8611,89,0,0
126,2014,75.6293,71,0,0
126,2015,52.0957,72,0,1
126,2016,79.1599,117,0,1
126,2017,80.4157,92,0,1
126,2018,62.5213,96,0,1
126,2019,46.6610,70,0,1
127,2010,13.4987,27,1,0
127,2011,6.1218,25,1,0
127,2012,9.2727,18,1,0
127,2013,12.8940,33,1,0
127,2014,13.6752,23,1,0
127,2015,8.9134,46,1,1
127,2016,10.5398,13,1,1
127,2017,17.2057,20,1,1
127,2018,9.2388,27,1,1
127,2019,12.7164,18,1,1
128,2010,21.5206,55,1,0
128,2011,45.1912,72,1,0
128,2012,27.1789,80,1,0
128,2013,42.3203,80,1,0
128,2014,32.2244,47,1,0
128,2015,37.5876,51,1,1
128,2016,39.9603,51,1,1
128,2017,41.6665,90,1,1
128,2018,47.1752,61,1,1
128,2019,51.2579,73,1,1
129,2010,75.5886,133,0,0
129,2011,44.0901,90,0,0
129,2012,48.7939,99,0,0
129,2013,35.6440,56,0,0
129,2014,30.9444,56,0,0
129,2015,40.3779,160,0,1
129,2016,44.6404,61,0,1
129,2017,58.0124,49,0,1
129,2018,49.8196,73,0,1
129,2019,65.2897,62,0,1
130,2010,20.7006,29,1,0
130,2011,13.9745,40,1,0
130,2012,24.1582,21,1,0
130,2013,11.2883,32,1,0
130,2014,10.6817,54,1,0
130,2015,21.7994,49,1,1
130,2016,22.7285,42,1,1
130,2017,19.3931,23,1,1
130,2018,19.2107,46,1,1
130,2019,25.9932,46,1,1
131,2010,22.9762,101,1,0
131,2011,49.4895,73,1,0
131,2012,64.2087,79,1,0
131,2013,29.1765,93,1,0
131,2014,50.6205,82,1,0
131,2015,31.2160,112,1,1
131,2016,44.4280,62,1,1
131,2017,25.0072,48,1,1
131,2018,54.5057,79,1,1
131,2019,33.0636,77,1,1
132,2010,25.1674,58,1,0
132,2011,38.1908,49,1,0
132,2012,27.1074,46,1,0
132,2013,39.5031,66,1,0
132,2014,20.0351,39,1,0
132,2015,36.2730,54,1,1
132,2016,30.0086,45,1,1
132,2017,51.6069,60,1,1
132,2018,31.5739,61,1,1
132,2019,36.9188,50,1,1
133,2010,54.4793,108,0,0
133,2011,63.5423,64,0,0
133,2012,53.8606,54,0,0
133,2013,36.0616,40,0,0
133,2014,34.5890,100,0,0
133,2015,57.1342,123,0,1
133,2016,64.5297,64,0,1
133,2017,33.7971,75,0,1
133,2018,48.5262,93,0,1
133,2019,30.9260,78,0,1
134,2010,42.6426,67,1,0
134,2011,71.8597,83,1,0
134,2012,57.9023,65,1,0
134,2013,56.4537,109,1,0
134,2014,42.7743,96,1,0
134,2015,84.0220,87,1,1
134,2016,37.8923,131,1,1
134,2017,60.2099,96,1,1
134,2018,67.6513,70,1,1
134,2019,57.8071,76,1,1
135,2010,43.2676,45,1,0
135,2011,29.0566,99,1,0
135,2012,40.0301,78,1,0
135,2013,73.9956,75,1,0
135,2014,42.0568,104,1,0
135,2015,31.9236,63,1,1
135,2016,62.4256,82,1,1
135,2017,52.8975,143,1,1
135,2018,45.0029,109,1,1
135,2019,74.1769,63,1,1
136,2010,96.3953,161,1,0
136,2011,113.7367,144,1,0
136,2012,121.7427,95,1,0
136,2013,113.3419,195,1,0
136,2014,79.2428,139,1,0
136,2015,157.5176,188,1,1
136,2016,158.3660,323,1,1
136,2017,162.7667,102,1,1
136,2018,110.0886,111,1,1
136,2019,70.6322,186,1,1
137,2010,37.1797,91,0,0
137,2011,18.3921,71,0,0
137,2012,21.1056,39,0,0
137,2013,22.6971,58,0,0
137,2014,34.5594,34,0,0
137,2015,33.7455,51,0,1
137,2016,48.4610,95,0,1
137,2017,21.3489,62,0,1
137,2018,24.8710,61,0,1
137,2019,21.2618,64,0,1
138,2010,48.0502,64,0,0
138,2011,37.7984,84,0,0
138,2012,50.7034,49,0,0
138,2013,24.1447,69,0,0
138,2014,38.2096,142,0,0
138,2015,38.1561,119,0,1
138,2016,52.5494,68,0,1
138,2017,59.9697,84,0,1
138,2018,43.2386,56,0,1
138,2019,40.7124,74,0,1
139,2010,164.9696,177,1,0
139,2011,94.1552,133,1,0
139,2012,121.1750,266,1,0
139,2013,104.5488,229,1,0
139,2014,132.9238,201,1,0
139,2015,159.2071,275,1,1
139,2016,118.9863,263,1,1
139,2017,155.0531,169,1,1
139,2018,131.4516,193,1,1
139,2019,77.3454,268,1,1
140,2010,8.6292,16,0,0
140,2011,10.1499,17,0,0
140,2012,9.1972,14,0,0
140,2013,9.7439,27,0,0
140,2014,14.9462,33,0,0
140,2015,13.8429,25,0,1
140,2016,10.1613,20,0,1
140,2017,8.0734,19,0,1
140,2018,13.3845,32,0,1
140,2019,8.8402,16,0,1
141,2010,60.3212,77,0,0
141,2011,51.7509,65,0,0
141,2012,31.5322,63,0,0
141,2013,58.0080,147,0,0
141,2014,33.7347,39,0,0
141,2015,43.1439,81,0,1
141,2016,52.2780,114,0,1
141,2017,70.1787,70,0,1
141,2018,38.6886,167,0,1
141,2019,52.0517,142,0,1
142,2010,23.7584,66,1,0
142,2011,21.4925,42,1,0
142,2012,26.4124,35,1,0
142,2013,31.3183,76,1,0
142,2014,32.7360,66,1,0
142,2015,18.9913,62,1,1
142,2016,34.8856,56,1,1
142,2017,29.5394,64,1,1
142,2018,24.5598,54,1,1
142,2019,36.1727,61,1,1
143,2010,10.7219,40,0,0
143,2011,14.6750,56,0,0
143,2012,10.1241,44,0,0
143,2013,10.4343,16,0,0
143,2014,10.4011,40,0,0
143,2015,18.2079,28,0,1
143,2016,24.8613,49,0,1
143,2017,21.7067,35,0,1
143,2018,17.7450,30,0,1
143,2019,12.1609,53,0,1
144,2010,138.5774,53,0,0
144,2011,69.2112,71,0,0
144,2012,55.0391,72,0,0
144,2013,92.7045,72,0,0
144,2014,74.4086,101,0,0
144,2015,49.2760,144,0,1
144,2016,131.4816,102,0,1
144,2017,61.0602,153,0,1
144,2018,92.4328,87,0,1
144,2019,69.7520,192,0,1
145,2010,63.4830,81,0,0
145,2011,42.0713,97,0,0
145,2012,90.7911,78,0,0
145,2013,51.1346,88,0,0
145,2014,35.2353,108,0,0
145,2015,63.0531,123,0,1
145,2016,70.2482,81,0,1
145,2017,41.6187,72,0,1
145,2018,48.4400,110,0,1
145,2019,61.5034,91,0,1
146,2010,27.3170,42,0,0
146,2011,21.9682,45,0,0
146,2012,20.8348,48,0,0
146,2013,22.7699,41,0,0
146,2014,17.5600,45,0,0
146,2015,29.7929,35,0,1
146,2016,25.2376,54,0,1
146,2017,18.3009,69,0,1
146,2018,24.5671,58,0,1
146,2019,29.5769,32,0,1
147,2010,47.2676,93,1,0
147,2011,54.9870,34,1,0
147,2012,31.9748,82,1,0
147,2013,31.1988,83,1,0
147,2014,23.2588,54,1,0
147,2015,45.5290,23,1,1
147,2016,81.6483,48,1,1
147,2017,54.5591,100,1,1
147,2018,33.2039,55,1,1
147,2019,42.6207,64,1,1
148,2010,17.0313,69,1,0
148,2011,29.3813,50,1,0
148,2012,11.3675,93,1,0
148,2013,21.6877,34,1,0
148,2014,12.4301,39,1,0
148,2015,33.3193,42,1,1
148,2016,19.2503,45,1,1
148,2017,23.5249,37,1,1
148,2018,17.6527,55,1,1
148,2019,23.6654,33,1,1
149,2010,56.8257,66,1,0
149,2011,78.0768,82,1,0
149,2012,70.8573,98,1,0
149,2013,39.5918,58,1,0
149,2014,43.0373,68,1,0
149,2015,73.9167,69,1,1
149,2016,49.2599,161,1,1
149,2017,47.8009,81,1,1
149,2018,42.7458,79,1,1
149,2019,55.3986,80,1,1
150,2010,51.6817,50,1,0
150,2011,43.3334,105,1,0
150,2012,55.3531,54,1,0
150,2013,37.9205,82,1,0
150,2014,47.8858,62,1,0
150,2015,50.9257,80,1,1
150,2016,46.1697,102,1,1
150,2017,31.2032,104,1,1
150,2018,107.0835,116,1,1
150,2019,40.2637,65,1,1
151,2010,4.1811,32,1,0
151,2011,11.0907,34,1,0
151,2012,15.9407,12,1,0
151,2013,10.4746,21,1,0
151,2014,5.8780,19,1,0
151,2015,13.2439,18,1,1
151,2016,11.2341,26,1,1
151,2017,8.9800,23,1,1
151,2018,9.6320,24,1,1
151,2019,6.2977,12,1,1
152,2010,58.2359,60,1,0
152,2011,46.9094,69,1,0
152,2012,79.1232,62,1,0
152,2013,75.4364,72,1,0
152,2014,67.4203,118,1,0
152,2015,63.5844,81,1,1
152,2016,65.9445,75,1,1
152,2017,69.3909,57,1,1
152,2018,42.6928,62,1,1
152,2019,44.7945,87,1,1
153,2010,26.5893,35,1,0
153,2011,32.8377,44,1,0
153,2012,30.1174,54,1,0
153,2013,39.0058,51,1,0
153,2014,36.1585,63,1,0
153,2015,27.6461,38,1,1
153,2016,20.0726,61,1,1
153,2017,26.0686,49,1,1
153,2018,40.1278,58,1,1
153,2019,31.4549,64,1,1
154,2010,28.6598,68,0,0
154,2011,25.2753,54,0,0
154,2012,35.7782,83,0,0
154,2013,21.3008,73,0,0
154,2014,32.0008,105,0,0
154,2015,38.6475,76,0,1
154,2016,29.3742,60,0,1
154,2017,34.2081,78,0,1
154,2018,23.2400,138,0,1
154,2019,35.9847,53,0,1
155,2010,36.3616,78,0,0
155,2011,44.6370,57,0,0
155,2012,20.3602,45,0,0
155,2013,27.6980,32,0,0
155,2014,36.5595,35,0,0
155,2015,29.5917,48,0,1
155,2016,27.9585,39,0,1
155,2017,27.6688,63,0,1
155,2018,19.4069,33,0,1
155,2019,34.8513,40,0,1
156,2010,27.1708,54,1,0
156,2011,28.4231,39,1,0
156,2012,23.6390,67,1,0
156,2013,26.0888,52,1,0
156,2014,20.5255,46,1,0
156,2015,36.7328,58,1,1
156,2016,28.1099,35,1,1
156,2017,26.2947,59,1,1
156,2018,26.6174,69,1,1
156,2019,18.8330,35,1,1
157,2010,21.2455,40,1,0
157,2011,14.0313,51,1,0
157,2012,45.4985,40,1,0
157,2013,16.1610,35,1,0
157,2014,20.3572,22,1,0
157,2015,27.6823,91,1,1
157,2016,32.5188,57,1,1
157,2017,33.1552,41,1,1
157,2018,23.4429,38,1,1
157,2019,32.2957,68,1,1
158,2010,59.4470,79,1,0
158,2011,39.4233,74,1,0
158,2012,24.7402,178,1,0
158,2013,49.2704,87,1,0
158,2014,57.4684,107,1,0
158,2015,45.1082,60,1,1
158,2016,42.4785,80,1,1
158,2017,57.3707,99,1,1
158,2018,45.0846,55,1,1
158,2019,32.8893,71,1,1
159,2010,88.0191,152,1,0
159,2011,89.5432,96,1,0
159,2012,89.4055,174,1,0
159,2013,58.9515,143,1,0
159,2014,107.8240,139,1,0
159,2015,88.0554,79,1,1
159,2016,113.2265,72,1,1
159,2017,76.7540,142,1,1
159,2018,60.8205,145,1,1
159,2019,94.0299,126,1,1
160,2010,64.8365,80,0,0
160,2011,33.3830,96,0,0
160,2012,37.3378,66,0,0
160,2013,73.2324,79,0,0
160,2014,28.0416,53,0,0
160,2015,45.4503,86,0,1
160,2016,46.4941,138,0,1
160,2017,33.9015,69,0,1
160,2018,44.9066,81,0,1
160,2019,35.7699,104,0,1
161,2010,86.5488,122,0,0
161,2011,32.2931,102,0,0
161,2012,35.4110,92,0,0
161,2013,28.7025,66,0,0
161,2014,110.3802,83,0,0
161,2015,37.8267,80,0,1
161,2016,28.0853,89,0,1
161,2017,31.2197,103,0,1
161,2018,36.1917,145,0,1
161,2019,33.5658,90,0,1
162,2010,31.0849,97,0,0
162,2011,50.8497,97,0,0
162,2012,29.8161,73,0,0
162,2013,40.4729,96,0,0
162,2014,31.9887,80,0,0
162,2015,55.8513,126,0,1
162,2016,43.6513,123,0,1
162,2017,47.3719,80,0,1
162,2018,71.9313,64,0,1
162,2019,46.3643,116,0,1
163,2010,46.9468,66,0,0
163,2011,41.3817,52,0,0
163,2012,70.6103,107,0,0
163,2013,26.4817,71,0,0
163,2014,46.3382,64,0,0
163,2015,35.1902,67,0,1
163,2016,29.9269,53,0,1
163,2017,69.2763,74,0,1
163,2018,36.8780,61,0,1
163,2019,36.2966,49,0,1
164,2010,55.0672,67,1,0
164,2011,20.1767,59,1,0
164,2012,27.4689,48,1,0
164,2013,30.1224,45,1,0
164,2014,32.8308,91,1,0
164,2015,55.6738,63,1,1
164,2016,68.6133,86,1,1
164,2017,28.3404,41,1,1
164,2018,56.9756,75,1,1
164,2019,32.6807,115,1,1
165,2010,17.3243,22,0,0
165,2011,21.5333,35,0,0
165,2012,18.9352,72,0,0
165,2013,19.4700,45,0,0
165,2014,18.7894,57,0,0
165,2015,18.5618,31,0,1
165,2016,32.3392,42,0,1
165,2017,36.6377,79,0,1
165,2018,16.1553,37,0,1
165,2019,27.8603,46,0,1
166,2010,24.6413,31,0,0
166,2011,24.6918,43,0,0
166,2012,24.9896,43,0,0
166,2013,19.1406,50,0,0
166,2014,36.2912,43,0,0
166,2015,26.2943,47,0,1
166,2016,28.5870,43,0,1
166,2017,11.6518,52,0,1
166,2018,46.2856,76,0,1
166,2019,33.2392,61,0,1
167,2010,72.3830,39,1,0
167,2011,31.2253,45,1,0
167,2012,31.6691,60,1,0
167,2013,27.5438,25,1,0
167,2014,17.7694,37,1,0
167,2015,48.0912,67,1,1
167,2016,54.2967,120,1,1
167,2017,24.6083,111,1,1
167,2018,29.5828,56,1,1
167,2019,56.8869,77,1,1
168,2010,31.7023,78,1,0
168,2011,20.7943,51,1,0
168,2012,38.4379,30,1,0
168,2013,12.5144,84,1,0
168,2014,52.4993,46,1,0
168,2015,33.2862,65,1,1
168,2016,18.4041,72,1,1
168,2017,29.4274,55,1,1
168,2018,26.4297,33,1,1
168,2019,22.3342,33,1,1
169,2010,68.3217,105,0,0
169,2011,86.5811,97,0,0
169,2012,50.0507,61,0,0
169,2013,55.8717,79,0,0
169,2014,70.0653,93,0,0
169,2015,47.9056,81,0,1
169,2016,57.3631,136,0,1
169,2017,65.9735,119,0,1
169,2018,47.2529,68,0,1
169,2019,63.4375,102,0,1
170,2010,10.6320,13,1,0
170,2011,14.5290,27,1,0
170,2012,20.3257,33,1,0
170,2013,18.2108,43,1,0
170,2014,8.6791,26,1,0
170,2015,21.5279,35,1,1
170,2016,12.5818,49,1,1
170,2017,12.6945,23,1,1
170,2018,10.7695,28,1,1
170,2019,13.4247,20,1,1
171,2010,15.9736,19,1,0
171,2011,41.3845,22,1,0
171,2012,18.0367,29,1,0
171,2013,19.4591,52,1,0
171,2014,17.4477,57,1,0
171,2015,23.7729,44,1,1
171,2016,16.2891,26,1,1
171,2017,19.3123,40,1,1
171,2018,24.6545,48,1,1
171,2019,28.4420,55,1,1
172,2010,15.7578,38,1,0
172,2011,11.9985,33,1,0
172,2012,21.8805,22,1,0
172,2013,33.8592,31,1,0
172,2014,21.7161,34,1,0
172,2015,23.8482,23,1,1
172,2016,18.3399,55,1,1
172,2017,17.4279,29,1,1
172,2018,34.1717,42,1,1
172,2019,27.7979,55,1,1
173,2010,82.3224,83,0,0
173,2011,55.0178,90,0,0
173,2012,59.6598,88,0,0
173,2013,55.5493,103,0,0
173,2014,54.3771,78,0,0
173,2015,53.4825,71,0,1
173,2016,76.1116,69,0,1
173,2017,83.1878,94,0,1
173,2018,98.2410,79,0,1
173,2019,94.0742,117,0,1
174,2010,24.0879,25,1,0
174,2011,20.1632,44,1,0
174,2012,24.9525,43,1,0
174,2013,28.6338,33,1,0
174,2014,39.4326,55,1,0
174,2015,37.6418,61,1,1
174,2016,16.9844,40,1,1
174,2017,19.9226,64,1,1
174,2018,29.7104,42,1,1
174,2019,22.7751,41,1,1
175,2010,89.2166,67,0,0
175,2011,90.1634,73,0,0
175,2012,47.3681,215,0,0
175,2013,61.0905,72,0,0
175,2014,62.7142,98,0,0
